,Alpha,CMA,HML,Mkt-RF,RMW,SMB,STR,WML,Weight,fund,model,Name
2166,-0.0006944822700783689,-0.6272339668538607,-0.43173267675135396,0.15896659190079954,-0.9657792707829452,1.075317602516408,0.2740221133338492,-1.1288766899651097,0.001043,BRISX,full,VIVUS INC ORD
2166,-0.0008760380262588176,,0.06174763134741679,0.3419879878695292,,1.5033841790486167,,,0.001043,BRISX,ff3,VIVUS INC ORD
2166,-0.0007923517294088182,-0.42774786410879595,0.19020521363500797,0.23667690306248954,-0.7784445103352513,1.439869969862439,,,0.001043,BRISX,ff5,VIVUS INC ORD
2166,-0.0007620134693617114,,-0.5729034072942405,0.3471348602571167,,1.2024296052219205,,-1.0584765995787622,0.001043,BRISX,carhart,VIVUS INC ORD
2166,-0.0012011555875722389,,,0.3931907947171684,,,,,0.001043,BRISX,capm,VIVUS INC ORD
2167,-9.485581766538267e-05,-0.051470858292855054,-0.09705335841229237,0.04332336613294596,0.07656372549783909,-0.31981409266922645,-0.12397052118358598,-0.07994081299495975,0.001042,BRISX,full,PATRIOT NATIONAL BANCORP INC ORD
2167,-0.00012137279886131953,,-0.07354438500668578,0.022436995984738417,,-0.3184272391956289,,,0.001042,BRISX,ff3,PATRIOT NATIONAL BANCORP INC ORD
2167,-0.00012969870716880017,-0.0010215475085243314,-0.07045498309880062,0.029545078924609686,0.10168991962040322,-0.3091789688244887,,,0.001042,BRISX,ff5,PATRIOT NATIONAL BANCORP INC ORD
2167,-0.00011415936063491202,,-0.11369377200842454,0.022762598179891565,,-0.3374662715438196,,-0.06696150174074986,0.001042,BRISX,carhart,PATRIOT NATIONAL BANCORP INC ORD
2167,-3.268744181769245e-05,,,0.022821856602092582,,,,,0.001042,BRISX,capm,PATRIOT NATIONAL BANCORP INC ORD
2168,0.001486828548337279,1.9254997140909027,-0.03485437353918752,0.4183615383637615,0.426723458734136,-0.647431189442419,1.2403040168368642,0.7486654485846407,0.001041,BRISX,full,ATLANTICUS HOLDINGS CORP ORD
2168,0.0019094313978626474,,0.22113075165898627,0.37747754411091433,,-0.7314604114978095,,,0.001041,BRISX,ff3,ATLANTICUS HOLDINGS CORP ORD
2168,0.0018285768977156472,1.4329422007397024,-0.2743079249977257,0.5580615585455818,0.18485152248945957,-0.7386366404292731,,,0.001041,BRISX,ff5,ATLANTICUS HOLDINGS CORP ORD
2168,0.0018606069071397707,,0.49288373708312244,0.375273690572886,,-0.6025938392638795,,0.4532320258275486,0.001041,BRISX,carhart,ATLANTICUS HOLDINGS CORP ORD
2168,0.001985269833686998,,,0.30591614824331825,,,,,0.001041,BRISX,capm,ATLANTICUS HOLDINGS CORP ORD
2169,0.00026824688244636336,0.7723876468708359,-0.4691822445014937,0.13393068738099828,-0.057669288497176285,0.044223407291125894,0.10488620389382645,-0.0333959453573862,0.001037,BRISX,full,ELECTROMED INC ORD
2169,0.00031376737888900216,,-0.17416384516104666,0.06543691339336703,,0.08331571599599884,,,0.001037,BRISX,ff3,ELECTROMED INC ORD
2169,0.0002841926652509774,0.7537708588983422,-0.4390084844047352,0.14924468778259203,-0.06013303957667371,0.06525504635776805,,,0.001037,BRISX,ff5,ELECTROMED INC ORD
2169,0.00032309015926437507,,-0.22605365213999026,0.0658577276652681,,0.058709320048516575,,-0.08654227772387253,0.001037,BRISX,carhart,ELECTROMED INC ORD
2169,0.00035396974147480927,,,0.1012565193336475,,,,,0.001037,BRISX,capm,ELECTROMED INC ORD
2170,-0.0010510918163942524,1.105995005949953,0.36467301642958927,0.42013009195543105,-0.5183100315097056,0.5652367763319446,0.5825661371065766,-0.1313489461487618,0.001027,BRISX,full,SALEM MEDIA GROUP INC ORD
2170,-0.0009545715177696671,,0.864220904168169,0.42610451926229653,,0.7317134606018889,,,0.001027,BRISX,ff3,SALEM MEDIA GROUP INC ORD
2170,-0.000955272308763864,0.989695541323404,0.5040368900780112,0.5032285368072887,-0.542066105157927,0.6659596384734541,,,0.001027,BRISX,ff5,SALEM MEDIA GROUP INC ORD
2170,-0.0009297471095913883,,0.7260503480814751,0.42722505035198344,,0.6661923186031797,,-0.23044207204256673,0.001027,BRISX,carhart,SALEM MEDIA GROUP INC ORD
2170,-0.0013862844515270401,,,0.29610024988672196,,,,,0.001027,BRISX,capm,SALEM MEDIA GROUP INC ORD
2171,-0.00019159131059427915,0.7729818166767108,-0.5607391603326745,0.6977133402172482,-1.0776122872288372,0.7539276283819001,0.18660688219961974,-0.4090303317698171,0.0010249999999999999,BRISX,full,ARATANA THERAPEUTICS INC ORD
2171,-0.0002560819680020327,,-0.009984201561636173,0.7137041234891426,,1.0013415423547782,,,0.0010249999999999999,BRISX,ff3,ARATANA THERAPEUTICS INC ORD
2171,-0.00021005338901133972,0.823140838356287,-0.3247661971479916,0.7376132527624335,-1.0169577145812458,0.8952626296128317,,,0.0010249999999999999,BRISX,ff5,ARATANA THERAPEUTICS INC ORD
2171,-0.00021301616345167289,,-0.24968482686156213,0.7156480398376988,,0.8876743533944786,,-0.399774816925219,0.0010249999999999999,BRISX,carhart,ARATANA THERAPEUTICS INC ORD
2171,-0.0004558726866771771,,,0.7573008702107284,,,,,0.0010249999999999999,BRISX,capm,ARATANA THERAPEUTICS INC ORD
2172,0.001039151529215141,-1.4666240799124346,-0.03149104891354991,0.008486978608539364,-0.1492049566066017,0.12297706721207177,0.25113243003811736,-0.5280805392441472,0.001023,BRISX,full,FAMOUS DAVE'S OF AMERICA INC ORD
2172,0.0009470675880430552,,-0.21412397028307376,0.23058920060004362,,0.28956177242951364,,,0.001023,BRISX,ff3,FAMOUS DAVE'S OF AMERICA INC ORD
2172,0.0010173041924044688,-1.404453341073424,0.27440549643036544,0.06137337156424935,-0.07174139469770593,0.30652960371010096,,,0.001023,BRISX,ff5,FAMOUS DAVE'S OF AMERICA INC ORD
2172,0.000997160284030589,,-0.4929356789356447,0.2328502987425307,,0.15734791970342438,,-0.4650046266826467,0.001023,BRISX,carhart,FAMOUS DAVE'S OF AMERICA INC ORD
2172,0.0009585455036080644,,,0.28242805316138503,,,,,0.001023,BRISX,capm,FAMOUS DAVE'S OF AMERICA INC ORD
2173,-0.0011809974478211053,1.7405279086841468,-1.413421498487906,0.680974255139094,-1.6975563127964088,0.6877558765273734,0.42956409855005667,-0.7874405310642234,0.001023,BRISX,full,OTONOMY INC ORD
2173,-0.0012501533728204017,,-0.2726290316747758,0.6674184678005317,,1.1417350367062797,,,0.001023,BRISX,ff3,OTONOMY INC ORD
2173,-0.00120284966299165,1.8192761606780596,-0.9505850824714381,0.7672438622103428,-1.5866047274044985,0.9672909030005098,,,0.001023,BRISX,ff5,OTONOMY INC ORD
2173,-0.0011618521591680898,,-0.7641061176878275,0.6714042327156048,,0.9086742395740142,,-0.8196898186559235,0.001023,BRISX,carhart,OTONOMY INC ORD
2173,-0.0013923089120160327,,,0.7656472660756114,,,,,0.001023,BRISX,capm,OTONOMY INC ORD
2174,-0.001010021526010798,0.09663802328398469,-0.2531014198762929,0.5638724652070796,0.4262490959734424,0.47614970963160885,-0.07065829484254274,-0.40985671157734305,0.001021,BRISX,full,AROTECH CORP ORD
2174,-0.0010271061130872456,,0.012434786616793071,0.508282501520479,,0.5478925680051484,,,0.001021,BRISX,ff3,AROTECH CORP ORD
2174,-0.001078678721593976,0.21216966989819488,-0.047997893830991886,0.5692049118470249,0.5083386963695131,0.5904912989891719,,,0.001021,BRISX,ff5,AROTECH CORP ORD
2174,-0.0009800397493096556,,-0.24953261294488505,0.5104069962319946,,0.4236663676347615,,-0.43691153942174493,0.001021,BRISX,carhart,AROTECH CORP ORD
2174,-0.0011422909250497664,,,0.5288127898788062,,,,,0.001021,BRISX,capm,AROTECH CORP ORD
2175,0.0013489544073718356,-0.6757222212956215,0.43607621889662956,0.19383481381349443,-0.2723164528288648,0.7206724737227809,0.34587004843504005,0.0748838460369509,0.0010040000000000001,BRISX,full,EMMIS COMMUNICATIONS CORP ORD
2175,0.0013646139405440968,,0.1747715844329229,0.3513004132584929,,0.7505568877890283,,,0.0010040000000000001,BRISX,ff3,EMMIS COMMUNICATIONS CORP ORD
2175,0.0014263193338928696,-0.7811831353795268,0.43911208909976546,0.23763749188654654,-0.3148577189286098,0.7350349972672858,,,0.0010040000000000001,BRISX,ff5,EMMIS COMMUNICATIONS CORP ORD
2175,0.0013549526584254597,,0.2285454634821172,0.3508643196000877,,0.776056719770547,,0.0896845497392914,0.0010040000000000001,BRISX,carhart,EMMIS COMMUNICATIONS CORP ORD
2175,0.0011551097269129227,,,0.35012917674108923,,,,,0.0010040000000000001,BRISX,capm,EMMIS COMMUNICATIONS CORP ORD
2176,-0.0029752471079230822,-0.23074809653691683,-0.08533385802949794,0.4687209210779495,-0.2787914582088654,0.9654804223094057,0.7001066918467933,-0.016206574068497515,0.0010040000000000001,BRISX,full,AGROFRESH SOLUTIONS INC ORD
2176,-0.0028871121958537927,,-0.12390935712801739,0.6344142254438638,,1.0679574810039862,,,0.0010040000000000001,BRISX,ff3,AGROFRESH SOLUTIONS INC ORD
2176,-0.0028411211523540454,-0.40425318049181097,0.008295163039309633,0.5634588298267816,-0.333690292396372,1.0444243046869945,,,0.0010040000000000001,BRISX,ff5,AGROFRESH SOLUTIONS INC ORD
2176,-0.0028795022740864726,,-0.16626553798056884,0.6347577242241385,,1.047871976401821,,-0.0706420119880492,0.0010040000000000001,BRISX,carhart,AGROFRESH SOLUTIONS INC ORD
2176,-0.003063062707338888,,,0.7019466320789463,,,,,0.0010040000000000001,BRISX,capm,AGROFRESH SOLUTIONS INC ORD
2177,-0.0012393611568433135,-0.38966844724342004,0.34472240720133474,0.9765227288445619,-0.5363326902274128,1.6602535529175764,-0.7168508340530974,-0.9501340363829022,0.000983,BRISX,full,LIBBEY INC ORD
2177,-0.001530078025085712,,0.7673573061997456,0.9337169196474551,,1.8943293249643691,,,0.000983,BRISX,ff3,LIBBEY INC ORD
2177,-0.0015061908349443417,0.018268363671267995,0.7529083594758065,0.9145095264330949,-0.3002827416995203,1.866764885456381,,,0.000983,BRISX,ff5,LIBBEY INC ORD
2177,-0.001443888620976489,,0.28763437347077914,0.9376073611118534,,1.6668424038315455,,-0.8000861381424647,0.000983,BRISX,carhart,LIBBEY INC ORD
2177,-0.002165804142590397,,,0.8701679792435427,,,,,0.000983,BRISX,capm,LIBBEY INC ORD
2178,0.00046824605487544963,-0.3010947356381647,-0.25785102466100196,0.1063256192417088,0.16919187535231187,0.148232362775029,0.44636603083622856,-0.09369055945500188,0.000977,BRISX,full,MANNATECH INC ORD
2178,0.0005369711534982584,,-0.2955595095347258,0.20489579589759616,,0.2032006829515865,,,0.000977,BRISX,ff3,MANNATECH INC ORD
2178,0.0005425945504113545,-0.39185966834750985,-0.15469318123176756,0.1697446487175902,0.14969694638323802,0.2233411568215559,,,0.000977,BRISX,ff5,MANNATECH INC ORD
2178,0.0005525166870494565,,-0.38208463432331174,0.2055974945453446,,0.16217005277758678,,-0.14430736623447343,0.000977,BRISX,carhart,MANNATECH INC ORD
2178,0.0005926603377542917,,,0.26825911708537975,,,,,0.000977,BRISX,capm,MANNATECH INC ORD
2179,-0.0011288511627096762,1.0407452812859188,-0.280522680795335,0.6349927142867661,-0.6943431920695784,0.3850321495802365,0.055970041860316525,-0.005524871356309746,0.00097,BRISX,full,IRIDEX CORP ORD
2179,-0.0011290795050980255,,0.1068757669402762,0.5722122257572557,,0.47314300687368505,,,0.00097,BRISX,ff3,IRIDEX CORP ORD
2179,-0.001118694978629167,1.0278818508843224,-0.2708323736626757,0.6427196143440692,-0.6979453256516703,0.3926003872269038,,,0.00097,BRISX,ff5,IRIDEX CORP ORD
2179,-0.0011266503711529223,,0.09335541287641191,0.5723218726856696,,0.4667315899728553,,-0.022549365751058842,0.00097,BRISX,carhart,IRIDEX CORP ORD
2179,-0.0012600673726546909,,,0.5720864773205268,,,,,0.00097,BRISX,capm,IRIDEX CORP ORD
2180,-0.0008998798139420681,1.032171050657739,-1.6865555400735284,0.7862139804729702,-1.9117920082811628,1.0066199928100374,0.46482690362676726,-0.7749330360333071,0.000963,BRISX,full,KEMPHARM INC ORD
2180,-0.0010115576391788287,,-0.7936258780752947,0.8767137191665738,,1.4684971494145915,,,0.000963,BRISX,ff3,KEMPHARM INC ORD
2180,-0.0009131916479911562,1.0990064128121397,-1.2259502908382733,0.8767730723242892,-1.8060841455749324,1.2861709808789104,,,0.000963,BRISX,ff5,KEMPHARM INC ORD
2180,-0.0009301345214278541,,-1.246820064101891,0.88038901866229,,1.2535902875140923,,-0.7558412604208262,0.000963,BRISX,carhart,KEMPHARM INC ORD
2180,-0.0010491735641227008,,,1.0853258831763906,,,,,0.000963,BRISX,capm,KEMPHARM INC ORD
2181,-0.0002160615860860114,0.8302661959241313,0.05429600408733391,0.2863393857399356,0.46855284891351046,0.7870224727891204,0.14879128502796118,0.4694228620427783,0.000939,BRISX,full,KEWAUNEE SCIENTIFIC CORP ORD
2181,-6.265803297769278e-05,,0.05545595438584999,0.18358908558525694,,0.6411400005567824,,,0.000939,BRISX,ff3,KEWAUNEE SCIENTIFIC CORP ORD
2181,-0.00012421439989648841,0.6807511579604086,-0.17235935175046205,0.2893583881361841,0.3689190419139521,0.6632485339338718,,,0.000939,BRISX,ff5,KEWAUNEE SCIENTIFIC CORP ORD
2181,-0.00010251645662544907,,0.27730456888659677,0.18178994489426792,,0.7463416801664388,,0.37000107586776837,0.000939,BRISX,carhart,KEWAUNEE SCIENTIFIC CORP ORD
2181,-0.0002108567877690145,,,0.20001645652820368,,,,,0.000939,BRISX,capm,KEWAUNEE SCIENTIFIC CORP ORD
2182,-0.0015213553811805772,0.5814706631286094,0.11304908004125247,0.18099207240876788,0.32142074588304104,1.137733107490178,0.1824685782183038,0.6141026933714586,0.000896,BRISX,full,US AUTO PARTS NETWORK INC ORD
2182,-0.001369940102332714,,-0.05427617478149035,0.12419934081171541,,0.9635869263105181,,,0.000896,BRISX,ff3,US AUTO PARTS NETWORK INC ORD
2182,-0.0014035716352241042,0.3889599450416907,-0.18494529698976575,0.18330338967909424,0.19208667013398217,0.9745213111811595,,,0.000896,BRISX,ff5,US AUTO PARTS NETWORK INC ORD
2182,-0.0014275917047840646,,0.2666077678602857,0.12159704663200625,,1.1157516346710026,,0.5351730695877251,0.000896,BRISX,carhart,US AUTO PARTS NETWORK INC ORD
2182,-0.0015475537492181325,,,0.17444832647913291,,,,,0.000896,BRISX,capm,US AUTO PARTS NETWORK INC ORD
2183,0.0010645475375551795,-0.9706148477192683,0.8534074820874672,0.9897851497554456,-0.4811521020943252,0.44570859982434186,-0.6821212691076808,-0.004786955219784953,0.000896,BRISX,full,HIGHPOWER INTERNATIONAL INC ORD
2183,0.0008597235382228099,,0.5060940981070203,1.0214433372523237,,0.4000647982386699,,,0.000896,BRISX,ff3,HIGHPOWER INTERNATIONAL INC ORD
2183,0.0009311108459209657,-0.7966653859462982,0.7729127408553795,0.8982258015969683,-0.42383566892242314,0.3749089644968811,,,0.000896,BRISX,ff5,HIGHPOWER INTERNATIONAL INC ORD
2183,0.0008413890927009097,,0.6081420710182541,1.0206157519148595,,0.4484564376238529,,0.17019650923785373,0.000896,BRISX,carhart,HIGHPOWER INTERNATIONAL INC ORD
2183,0.0006126750518762954,,,0.9441266542222921,,,,,0.000896,BRISX,capm,HIGHPOWER INTERNATIONAL INC ORD
2184,-0.00026116534379028893,-0.13758676669521636,-1.0311636189383229,0.8908028547137836,-1.2713607367792692,1.4512014499632055,0.09687698844414294,-0.6166875272358938,0.000888,BRISX,full,T2 BIOSYSTEMS INC ORD
2184,-0.0004215023371628281,,-0.6718561675859807,1.010707540111594,,1.7502285598435365,,,0.000888,BRISX,ff3,T2 BIOSYSTEMS INC ORD
2184,-0.00032491230059390237,-0.015229960615051996,-0.6978347672137374,0.9261518727728872,-1.1646536264490681,1.6447584372124178,,,0.000888,BRISX,ff5,T2 BIOSYSTEMS INC ORD
2184,-0.00036436773979707775,,-0.9898625036525943,1.0132864975709284,,1.5994284263560772,,-0.530373771962494,0.000888,BRISX,carhart,T2 BIOSYSTEMS INC ORD
2184,-0.0005561722594676601,,,1.2084485058684802,,,,,0.000888,BRISX,capm,T2 BIOSYSTEMS INC ORD
2185,0.0001956847548587399,-0.1677195683364192,0.18737644054126074,0.08339555240193094,-0.5281399062667749,-0.26072419351115395,0.29168869618424387,-0.09250180078379774,0.0008730000000000001,BRISX,full,AMREP CORP ORD
2185,0.00018596759132449684,,0.20879260917612355,0.18965809862731708,,-0.1574452581946788,,,0.0008730000000000001,BRISX,ff3,AMREP CORP ORD
2185,0.00024007988232094529,-0.21958158727955882,0.27109555704154714,0.12597033330340635,-0.5350608739142859,-0.20234585465501007,,,0.0008730000000000001,BRISX,ff5,AMREP CORP ORD
2185,0.00019477365233578622,,0.15977881846966663,0.19005558907582887,,-0.18068783339831196,,-0.08174563241946999,0.0008730000000000001,BRISX,carhart,AMREP CORP ORD
2185,0.0001494453576973256,,,0.1443168863883793,,,,,0.0008730000000000001,BRISX,capm,AMREP CORP ORD
2186,0.002388549382949373,-0.44525375887097524,0.0009937833034975863,0.08712495441968254,0.14737356574581426,0.002100300264315569,-0.03766883947507502,-0.34833095495193245,0.0008719999999999999,BRISX,full,FLEXIBLE SOLUTIONS INTERNATIONAL INC ORD
2186,0.0023361253088032665,,0.049065124764728435,0.12058443757511385,,0.07620665804326532,,,0.0008719999999999999,BRISX,ff3,FLEXIBLE SOLUTIONS INTERNATIONAL INC ORD
2186,0.0023345561227914174,-0.35273559600511173,0.1780313227921946,0.09466695764167496,0.21528874857439476,0.10164731827285897,,,0.0008719999999999999,BRISX,ff5,FLEXIBLE SOLUTIONS INTERNATIONAL INC ORD
2186,0.0023715314782162015,,-0.14800261926973113,0.1221826111673703,,-0.017243813648732675,,-0.3286713215481393,0.0008719999999999999,BRISX,carhart,FLEXIBLE SOLUTIONS INTERNATIONAL INC ORD
2186,0.002304585637814469,,,0.11464863979564167,,,,,0.0008719999999999999,BRISX,capm,FLEXIBLE SOLUTIONS INTERNATIONAL INC ORD
2187,-0.001146363275816498,0.16524132702527689,-1.6075246088172288,0.6439088489348068,-0.6131746127251939,0.9671632833986847,0.4139285262983293,-0.6669137820177649,0.000861,BRISX,full,SIERRA ONCOLOGY INC ORD
2187,-0.0011881628383969911,,-1.1188074909415004,0.735290439064501,,1.2603923706451126,,,0.000861,BRISX,ff3,SIERRA ONCOLOGY INC ORD
2187,-0.001155114538392877,0.21924031105471256,-1.2094334204830655,0.7237133239849718,-0.5233509342047649,1.2092183311011644,,,0.000861,BRISX,ff5,SIERRA ONCOLOGY INC ORD
2187,-0.0011144350288040334,,-1.5291702426871259,0.7386183855851192,,1.0657963808074793,,-0.6844066165733402,0.000861,BRISX,carhart,SIERRA ONCOLOGY INC ORD
2187,-0.0010769688122215946,,,0.9956215790862526,,,,,0.000861,BRISX,capm,SIERRA ONCOLOGY INC ORD
2188,-0.0003357522821534318,-0.06295454696906758,-0.13993474794213823,0.24853180214175663,-0.19950527089476883,0.09150730824920465,0.026972066643646292,-0.1611106183039414,0.0008590000000000001,BRISX,full,JMP GROUP LLC ORD
2188,-0.0003676636731105313,,-0.05900280416721343,0.27386876140819205,,0.15731780867023334,,,0.0008590000000000001,BRISX,ff3,JMP GROUP LLC ORD
2188,-0.0003520825648066929,-0.031409886748043736,-0.05264973891278481,0.2579904056431671,-0.17176541354926542,0.1422504411677477,,,0.0008590000000000001,BRISX,ff5,JMP GROUP LLC ORD
2188,-0.00035186335851349494,,-0.14694601870568397,0.2745819604341522,,0.11561471351888503,,-0.14667246882623436,0.0008590000000000001,BRISX,carhart,JMP GROUP LLC ORD
2188,-0.0003802228897213456,,,0.2913850488705244,,,,,0.0008590000000000001,BRISX,capm,JMP GROUP LLC ORD
2189,-0.0016541903324876828,-0.45046659887370444,-0.32546178658573394,1.2942888830351698,-2.0263550153323693,0.9943145796844873,-0.24912514777678182,0.36306153115912543,0.000853,BRISX,full,MERSANA THERAPEUTICS INC ORD
2189,-0.0018464659175197549,,-0.6548298674096074,1.4503709981155541,,1.040310258634838,,,0.000853,BRISX,ff3,MERSANA THERAPEUTICS INC ORD
2189,-0.0016540569656236814,-0.47383706970546136,-0.5450728343400011,1.2476452581687507,-2.073286533258006,0.8600236253632922,,,0.000853,BRISX,ff5,MERSANA THERAPEUTICS INC ORD
2189,-0.0019072519119758802,,-0.31650016399852865,1.4476272228715807,,1.2007478306286117,,0.5642692632624068,0.000853,BRISX,carhart,MERSANA THERAPEUTICS INC ORD
2189,-0.0018427520849846315,,,1.6153557468923818,,,,,0.000853,BRISX,capm,MERSANA THERAPEUTICS INC ORD
2190,-0.0017929734563986745,0.1270957378412584,0.15500167373566437,0.7366368548311919,-0.6947903928205675,0.8810185052176229,0.2496776488310227,-0.6484325539597682,0.000852,BRISX,full,AMPCO-PITTSBURGH CORP ORD
2190,-0.001870200945617928,,0.6156924093052988,0.8104496617049266,,1.1578355511690646,,,0.000852,BRISX,ff3,AMPCO-PITTSBURGH CORP ORD
2190,-0.0018312254921083676,0.21830380601151772,0.5234730323606742,0.793683720986847,-0.594817693961401,1.1001895702462732,,,0.000852,BRISX,ff5,AMPCO-PITTSBURGH CORP ORD
2190,-0.001801536082993536,,0.23350959212445516,0.8135490755071452,,0.9766026217867646,,-0.6374078731720498,0.000852,BRISX,carhart,AMPCO-PITTSBURGH CORP ORD
2190,-0.002306850063351947,,,0.7443667258414615,,,,,0.000852,BRISX,capm,AMPCO-PITTSBURGH CORP ORD
